"id_cliente_enc","n_tickets"
"612a7f2b373bead3aea0dda6f1becd00",7
"612a9d507158839b9224fa312c910a56",3
"612b8b6f3df9e58fe101e94b04bb44b5",7
"612c19bb9217e8c123f25516ac99574d",5
"612c41ec195448ea3870b74ab1f63c3b",2
"612e263e9aaf2eb508058bc9bfc2914b",1
"613015637c26ad092738c95ad37fb028",3
"6130fcd3b870a05eee75ca2ee340dae6",1
"613169d4d5af1b5a570f2d6facaba1cd",1
"6131aab2b91e5c890bff8a7c964380e2",2
"6133b6c499be730fe3aa1e5df067ea67",2
"61354117f5510ba9468c697ea814e9c2",5
"613847b5821465416d4bb7e713e402fd",1
"613cd6c014e51ab284c621578db05d8b",1
"613e886afb1e6447a1a5fbc753f9a563",3
"613ef5fb93b1f173dddfc1cc0ead6879",2
"613f91249e2fef1514f963c884bbb016",1
"613fee8d2a2b7c027fcd2b838d144fad",1
"61414382e4a5f7b141c217f5a511d592",1
"6141f147da51a7b132a89f1e95f921e2",1
"6142045d6e4d03f72229c0fe3ea0310f",4
"614275455a4be830fcbc90c091f741cb",7
"6142caf2777a7019461c099d85d5266a",5
"6143b7526987bf30fc687a21078ea275",2
"6143ec20293fcc001f74f0eae4c80c00",1
"6146abecbbe5e2ed9a1a49df589c642c",2
"6146c9e3b83477330ad869d5c82987bf",2
"614787b291ad58d95dcb3d1c0c3f5e13",1
"614c0800c368eb271f58a004694f4530",6
"614c5c25df66da2053b35d5c14d57ab2",2
"614e0cdcfcaacbf187703e11d79dcbc2",12
"614e95c087e0cfe191890914e0c50898",1
"6151b625aca88c6065a613e118a5fc22",4
"6151d253728e374c3528606675c7786b",3
"61520d285dab8bb3a12e66b70563873f",2
"6159e262feb526e70ff37a11b01be4a0",2
"615b81d9bacec42b09c9279f330f647f",1
"615b8941810d71e2ad937e6dd52cfe99",3
"615cb5199ffd7a9272e524ed8514bad6",1
"615d66d7488884a4b350f348d1f2822d",6
"615fdbc9fb13b75cc61fd730db301f5b",7
"6167b696ca07752d4b5dab92d33f4116",1
"616c6963caae6905f598ebef463da82e",1
"616cd537b23e82ebcc4b023010dd8c08",1
"616e39c5d82f94411e260ab600eeb544",4
"616ef33cde656bae89dcfff779f2c1ba",2
"6170a8cd68efda3e44a260616cea97a4",1
"617248f2e0e77e2bef5b3b6fa7fbc589",1
"61724e4d06d7a98506a64aaf00f1286c",4
"6172f3eb494672145ebd209b202df74a",6
"6173353480a5cf61b779910bfc6b93fe",2
"617433382aa8f2fbdcd33272fd866f0b",1
"6175847bdc5b95ece79209fc56a12ade",10
"6176eddee959756d08c98ffd03e0fd3b",5
"617ad58b5052488d2cc3f0c6c8f4737a",3
"617ae42691ede942b011f3de4064e52e",4
"617c332f2cd4f4fae683aa2baeea126b",4
"617c43237c4cb08c56e79e892eef3155",1
"617d3b9a52da1849e331ca1335ba3421",1
"6180b17275448661a9c497d09dd203a5",1
"6180f667161c975f4b087ec15b9d4ba7",5
"618394c2ae270f7051f4664f38829db4",2
"61841ad849fd0218508361577255b40f",1
"6185428a9e3265167288aa15b540d0d5",1
"618715bb3029270f346b48568e8b0b59",1
"61873c1efacbf0ddc000318371fc7927",3
"61887a5fe8e34d52fa0ddd33a0bdd819",1
"6189bcafd0727d700f6e3be185dfebe0",5
"618b826b5fec71be2b9731dba63bd70d",2
"618bcd7e753e08c90e41a2872acd556b",1
"618d1db5b9205fb458d9decf2ed1d918",1
"618dd61974894a4b3529f9ac41469f7c",1
"618e76d5ff95fb79b6ae589c31839fe1",3
"61908add1a3ac2dcaaedc578e3ee38e2",1
"61913e40d525006cc5601876f6b5d383",3
"6192d2fb4e328e24eb3affdd746a7a38",3
"6193b4e5628cbf7bec0bfabb027d021a",2
"61994503a29d20a194f9bfc28d8d79da",1
"61999900684082ce78ef229e2f10800a",5
"61a0f8b4039169bd7b0636bda2e2d0fe",3
"61a4a716d3c6cf2a26e7aacc42709ec3",1
"61a569b38e824592b7b6e4a87800e484",1
"61a56a18326379a08828927fa7670fdc",5
"61a88698418c3ae5ed315567bd8087bb",3
"61a9853dd6ea5ce1de631f12951c97b1",1
"61aac8e5466551ba34db3795e4346cde",9
"61aaf5ba6bf5635c90ee69a7e623b2a8",3
"61b0306fb781d8431fe6009b3ccdbe1b",2
"61b10781b352f9bd65cdce4f9dc5de16",6
"61b43bd9f5597db8ec357b0f6dbb23f8",6
"61b49969398effeca96d79966d53b46e",1
"61b835eb6c70c88ab1e46dba3f95ed92",12
"61b8961fee0570b132eb413075e11a48",4
"61b967131ac390093e80a04e6ca6d68e",8
"61b9a7faca63f1190c2cf2ac78a97e03",1
"61bcf306a2a802b32400cf6ee6fe827a",1
"61bdd4a77c87881f4bcbda46e333f636",9
"61be53073e46e3bd0bb15368e2e4721f",3
"61be8588d73d47c607a354b2c5414679",1
"61bf21c46764642ef04025c33c6b2904",5
"61bfabc951da05aee20a0804bdacf1bc",5
"61c0fed13b316b5714c8647bd51b30dd",1
"61c2d75aa4139c8eb8d91544f7afe4c3",3
"61c457a5a6dfd9197ffc6ea218b56ac9",1
"61c4872e9597c171d8a171a47cabff0d",2
"61c6c609ed051ca4d0de602cfa5ca31a",1
"61c827b6f1f93221ac1f4a889c2f232a",3
"61cde787f1915f0772cbbe6c9087bd7e",1
"61cf7477af02da3df97143e6f0b66692",3
"61cffb76568bb7c4d74c106391da4670",3
"61d28536cf31a6e81d0d79b4da74f2d6",8
"61d2b48bdf4289ca8d28ec8388264be7",2
"61d3d0f1fa18a7b95fefb6fd6efb5159",1
"61d6360d9fe2b39a327b8e70e693e470",1
"61d8159b8c135c3451af584f027103ef",5
"61d96437f04830b9a13cd966217f8c06",2
"61d9bb4efdcec961793ae29e82a24dbd",1
"61de6aaf8c64b75641d4dc1054c6b37e",3
"61e171734271273ebce6b8f11754bbe5",4
"61e2218e5f290a4d17d00fec66a6f335",2
"61e2e697c3ed3082a9a24df28e86253b",3
"61e3a712c9e778381779845e767c2699",6
"61e583ec8c498cd770e326e33ebd9a0e",3
"61e6992567af97a01139ff9cad807654",3
"61e96dbd2bd9aab03a12447a660c3594",3
"61ebf12ccdc29571ee7c4e0642e262b8",6
"61ecb1e1ce4fa212fe94b0cf9f978556",2
"61ed434d9b3df1984f24547eab8b16fd",3
"61ed923988f5ca609efbf7f6ee77fc33",1
"61eda852881119059c7c11e2009f7c06",3
"61edc31cf95f2b7e1752006e0a0ba7b7",1
"61f1560516c28e71028b2633f2c29a7c",6
"61f3889b10a2aac9e926e3b2fe6c59d7",1
"61f44a3be39e33fd945889cbfdf261bd",2
"61f4970877ff43a3d61808eacb324d6b",1
"61f4aa0f2c8152f4dbccbd39b5be7553",1
"61f57563be5aad5c7737781246c20672",3
"61f88aa5d1f2f56420388f47b9c315a8",1
"61fba814e7d28514d6f9f24a774cff08",1
"61fc5b20ab4d50c2f1ed490c1e26d4d7",1
"61fccdeea4f8e15dbf738cfc2bd2d12b",1
"61fe6680486c202ae0d847e3873d97d8",1
"6200272b5f0fc4f76a78403cf38c13bb",5
"6201ef1f85b3717cc6dc93a4656e1255",2
"62028943a15c91aa3c1eef5cb6bba442",2
"62040af36e8176b2c37e45ca3bf50785",4
"62048cb4b2225795de562ee21c39ba4c",5
"62049c2c953a1ac5659f738fc72d9d4c",2
"620c2f5562a1209c487c41badbe34360",2
"620ca967642dc62f7c37974018dfcffb",1
"620e8010c846b55968617b3fef1a81cd",4
"620f0b245db46e63e1fd1902eabc9ade",2
"62106814fa4eaac78a87826a468e931d",4
"6212b866c3b3f36c8fa083e8a793d4c8",1
"62175b7f14f8c836b39a25df4da49b44",1
"6218ac6e70d9204f53029b713730bfc0",4
"621900a518735c4232bcf906026b9d80",1
"62196e9327a88af89723022cb8e054c8",1
"621c20e239ae9c0dfc3f12a68564cfbc",1
"621e20ef9f4b6b35f88a30260219795a",2
"621e37f74707207ecbc39e06c6f4d660",2
"621f9f6e659a9efe5267ad0efea68a13",13
"62210c746e859036f3b6875174a63667",13
"62225e922d67e508b81a25919adfde35",2
"6224833108f766335d5bed071ea22a69",1
"6224f154b3001d5c80bd6eed943ae8a2",3
"622645feeb2c2d967968f6ae46ba942c",3
"622676fef31a2b98dafce0bff87102bd",1
"62287fde0444f6d823c637f2a91b755f",1
"6228ea1755ca70dbbdf81efd09e866a5",3
"62296302e5bedd780f5c769182f1128c",1
"622c167a1b72e34c48309f39e6f8aa56",1
"622d8e6ba12b50331053d81175d1a388",2
"622db30e698291ad440c2b2daf12f28c",1
"622fceefa5d398cc89e891cf99cf5267",1
"6233b8902d1890c0523ec972c8fbe234",4
"623465b9c322497639e8c0ea9f530617",1
"623795852521ea97368f87d24e2268a4",2
"62398c8c4dcac3ed633bc499ce19053d",2
"623a57f8cab3cbaa8dd848ad97db0c90",2
"623ac111476b6860b27aea18c461d8aa",1
"623df88be78934e5026d21c96eee494b",4
"623e766d61f31cca4804d39828c3057d",7
"623feb0d1ab1259bce112c4662a280b0",1
"623ff9a6b43c447dbbc4cc6e97397c73",3
"624208cd6babd2d17eaa1f5524682619",5
"6246f0d7ac87a618400886510dd0cc1a",1
"6249656a80191c6ef3708fb654f4f3bd",5
"6249f38589a0762365b97434aec33844",1
"624ca2145c2e0c7d37846ddcaf057c62",1
"624fea56c613cd2c3de0d66b3ce2c22d",1
"62509a928decaea9d1fa3313292ed45e",11
"6253b5f141e27103f0dce676cf3e842a",1
"62557b577c75b73b51bb9c1ae7d5a399",7
"625624e534d11fdd465b1f35362232f6",1
"625e68a7bae99efe2e3dcc6cf5e0e31e",3
"625f067b57bd674d59a0f83728affe2a",1
"625f3d804d9e7bd3550a135b08f0f3ba",14
"625f58f63e826407dfc2f92f18f30c47",3
"626021137cf9f75e69025b240ec4e353",1
"6263878c3a5b4e79bec8fd780401c5e8",1
"6265fbc4c86a26440ec82997c33a250b",1
"6266af3993ae84ca5dede3a27cab1c04",5
"6267159ca97c96df4ce969f8425cb0eb",6
"6267af12286f4013dabc9eccd6f8d6f6",1
"6267b6281529ae905e02accb7a644b0d",5
"626b2d4bae0a74254554d225a5aa0464",1
"626bbb6f511b54b6bb65c634e20ebab0",1
"626c3f0919cff6d15cf03af8432f6000",1
"626d8f7b4b70800d2d5a1508c187d5d9",1
"627086e05316790fd9a25c7db8d81598",3
"62710166ca9849ff86486d9323152978",1
"6271313c2d393f80b7048ac36edb8f51",7
"6271739de0c3157626fbe3b34aad1fec",1
"6271fedb13e351d2ea557d8d1ffa31a0",4
"6274df3222d6eaa76223803a6bf3ec77",10
"6277adf1b185eb6d3647c5e012ae4465",2
"6279dd4cab9763723bef673d0c70164d",3
"627a27f2281723e492c27f999915c68d",1
"627abce782576a79233f7d7e05bb822c",3
"627dd2cc501fa44b35382721efb1f873",4
"627eba60c831e20c664d8e422d466036",5
"627f67d20d83fd9a6e81c73b5c78884e",1
"6280dfc00f9029393bbabc33614abc9e",10
"62810d58472bb3e973638bbbf764f960",5
"628375736f6f6d0287079b34b5ab2b4f",1
"628510acbb9304b1c5811c268df9488b",1
"628585ff6114bed389120c38dd44bc1c",7
"6286f1b87bdf180a9e5ac6e69d6b5101",8
"62877f317ca304bd1bcdc5adb57f4d09",6
"62880a93926e81dc52bfd7852f140295",2
"62886816a54c53ccbe4d74250bc3e127",4
"628903d31d73309a05cb9b9d513c9bcf",1
"62891d8dab2953758b0439c4fe6d7e9e",3
"628a784a9d13eb92357405955e97c2dc",3
"628acbe59938909c4973efabf54ffe2a",2
"628b09e3d58eba46471b7c24def06ac4",1
"628c1df655ad5ab57631dbce4ac30604",3
"628cd7a837b62763c03a3d13a1109543",1
"6291c34c5cb1dfc160241ea2fb74774e",6
"6292d15a4beb066fb18cc2d76c83b2db",4
"6297efedf8435a1ca927338491423fd9",2
"629994d3bc177f4d866d92738a39c24b",1
"629becdb72ab602e817af994f463c563",5
"629d0229fdd66f4144fe3b84e04641f4",18
"629e4e90ef84b3af2b3f54bbb00dabda",6
"629edbd55cd0bace674c20e75b3ceec2",4
"62a01265f868cdf9b1f0bdb242b04e29",3
"62a16d7f1416b132abbe4e1e68f6935b",1
"62a1c92abff6d316e27c0c8bdd792fae",9
"62a207aeb676f6c7407e975d2a744c5a",2
"62a222273c9964fbbfbd2b1085479a37",11
"62a2efb6a58bcbe5043f59ae4ef49a4a",1
"62a359029d0f56cad80a706fa13d86d4",3
"62a58e133a92cfb04c263cf4d310771e",1
"62a60d44ea17946f8da41196f87e4c42",9
"62a79fd5f3c953843d4f044b909d0c06",3
"62a8a97b3cbcfdd161cf9bf75e451510",5
"62a91267e9221ce58371f3dec62feeff",7
"62a9c1d078aa4d676836f67b1ebfd5d8",7
"62ab57ed38a46747447fbe71a56d0f79",1
"62b0bc9a154d7460d4c68e4d10b7324d",3
"62b2772f3428f8688c19701b2a21b436",9
"62b6179124df31ab102206a606ecfd7f",1
"62b63f3f6aaaecee7a5acac4b81883a0",2
"62b7e0d6ae2f4fea42a10348acb53dda",4
"62b85dddbfca4874ab67a40cf68fb5b4",3
"62b9d9a316d53b41d41337f1d0442712",1
"62b9ed02e77617e8b26ffda9934ae123",2
"62bb8c38dc2cc1a9bfbcc3484d2a41bc",1
"62bd056365098c4fbc8ed987877d60a5",8
"62c10a0d9ded0f489970a02d8e63cfec",2
"62c11e6139438f9a9d4bf23dc8305b49",1
"62c12ca987ee0b4c6ecc970f9e88afaa",2
"62c1c76e305759372c8565844cf86c7c",2
"62c348c77354f25c16c38f66e7e19b92",2
"62c51829bcc1ef1c8a8661496f4a1927",1
"62c541a9144b8742508fb4cfd6b32b8c",6
"62c7497973abc39f540f2c8fef5bc985",1
"62c8eb3ce518b97432588285386bfffd",2
"62c957b6334393892001694c24fa4e8a",1
"62c95e42ed9b1160349205d7bfd30e01",1
"62c99a45ab808c2cf357c9b6f8cabf45",1
"62ca8cab190af0109bdbc2a322efa455",5
"62cad39e124bf332c5aba394f12469c6",2
"62cbaaa8f8aa9680bf8c8db836a84cdd",1
"62cbf3332e3f4ddd6db52ac17db684a6",3
"62cc3af0506d01c813b38a6b60662bf3",13
"62ccc08b101f1fef2d4934a42914fb38",1
"62ce60be274c2af9b31e6e911ba215c6",4
"62ce932ab4e8ff99634e00be2a0f2eed",3
"62d12c83b126831138170dcb0b58db9b",3
"62d425352725ededdd6595cf4cd3ff4f",5
"62d59191770db4dbd13f656c2acd38af",4
"62d6b46509d70470ffeb32d92ec1dcc3",3
"62d6c5e318d78fae48660231ff86e922",2
"62da288bcf77ca4e382198279845f3a2",1
"62da5c71f920aacaf99af7784914c8f9",9
"62db6ce8e287f0e1f50517f56a11c2d4",4
"62dba61fa428a4738e3b7ba1b40f5617",1
"62dbe4236076fe3f6c9f60ca9e80da23",1
"62de914f3f107ceb50089fa27c9d264c",1
"62deafaf02aa97c58d586e80533addf6",1
"62dfb753c42c86f4743c0971df968e3c",2
"62e20cfce9e2a5a23876ac9e59227f72",1
"62e49ef6c488c9ef73dcb16e7c7a871e",5
"62e4fbe37c4770918e4a917881c65c19",7
"62e6b9a26d23df20341d07b3ee1d459b",4
"62e741139fbb73f74121c69d8c21b3f7",1
"62e9ea643fa1a4ad77f78b67b16a2ed9",1
"62ed2ba6d454414c59722fa4e4006e69",4
"62eec52226db4f2379b36cfc9ea7e8cf",4
"62efdfaabf4dadb1fda59141ee88fe4f",7
"62f2e0a938bd51a6f56912eda591d1a9",4
"62f41fc35b798ca857b43ba278aefb3f",1
"62f4ce727f0a058db3f072afca817d37",2
"62f4ed85b5d31ac7e04adc4ef87557a4",3
"62f528b9bf06f46f22513af0fe900aaa",2
"62f577bb5256c43372f1babb817d99e2",3
"62f5dda62c765a50d69ffd3a66d44754",2
"62f61e8208d9eeb4ab9de1816d589c27",1
"62f74ea33363147d7dc96414662b3de1",2
"62f7a43fa86ed564094739cd927160b0",1
"62fabe7c4d6377767bdea11664d3d858",1
"62fd902541e8e1592aa9af49256fe919",1
"63021cc0b2babaa7c8c00d6de6ec8d6b",1
"63022e0e433ae346a49ca948e6add66a",4
"630260324e2ba010a457e10716d7afef",1
"630273531d5f3380d46fe59857ff2b93",3
"6308d5e9549a20bd34dfa54eda5275e2",2
"63096662fddebdf87eb3556dae98324b",1
"63099733d2e3becf376e30bd155da7bc",1
"630c8097d6eef6dd96f78b7d7b536eda",2
"630f468023b24f0dddc724cbcf4f81eb",4
"6312a8484dbe2e5a4cd1c082f28f8629",2
"6312c9803ff2cb46b98fcfe62bbbe7c8",1
"6312e6509ee5fcaa1cff777d18708bf0",2
"631341e7f013f53329646274e964a6ee",4
"6313760ed187c1d35bc7d33916289add",1
"6313dcba5526a30596f7557dfb3d12c2",4
"63145e21000f08c4c718384f9b2ee1eb",2
"6315b1ab21eec333e9b97f16bb2aa58e",4
"631785d28dd9476e12dd8c9da4757710",1
"6317c2427e734122b95f76e96655e359",2
"6318169b8882a31fc1b60318fecca9ba",1
"631924defb4507ee6943a9324f27ae35",2
"631e997ebb23ca4e1a370866d1c0bc4f",12
"631ec8d3603dd391ce4b8af21a5bc00c",4
"6320ed78e34e972e90a0fdb2f5ed40de",1
"63229497deeb08eb16cd9cbeedf1996d",1
"6322d8faac514335a1a187adfb260c22",2
"63254ecd2d8afe186f4417c18de30364",1
"63257340c8825e4e412bfdbaa4cd54c3",1
"6327b7083f854077bfa846c99b9901ec",8
"632a01c53109ae85e9a2688ab9f53af0",3
"632a19049d1f0ada7c90e6d19e146628",2
"632d2c16b7f47da30ac8904dd381ac73",2
"632e40890ce0f807e2fb5ba78ade3ca4",3
"632eba8ec497fcb1c3e7d12e121bf1c7",1
"632ef2cef90f37c6bc3da75e2504eeee",1
"633008b9f4d7ed9ceadd2ecb0c66eb48",1
"6331e1418d89ded5dd2a887bb9f06995",1
"6331e91fe1578aec3c2f9a0d331541f3",2
"633666593ca5b3e42b8c1a053c739b5a",1
"6338427e6ae597730c47406ef04434c6",1
"63386ccc7daca65a4a822d99296c1d8e",1
"6338a292cf9314f0babc6d9ccd2420ec",2
"6338a329125a291a1abd2c4deb3029c0",1
"633a97ac931b0001e7fd68ff827bb158",1
"633ad29f17fc864b1b4560c820d80ec3",2
"633ad5327985c94428ff2d7cecc1a81a",7
"633c7c8c15a6d233c476fa6e17496ac7",1
"633cab6d17e5e924ced0328e4d7d9554",1
"633d28c04cdb6e64ae211a9eaa73138e",1
"633df7980b1cb00653c31bbfa0987351",1
"633e3aa766232d1924893f5584c0442b",1
"633e3d0d57a1971287ca9391a6c138e8",3
"6343c7865e3700b1829bbcea2fb87171",5
"63460fe08fc6baccfcbf9a7b8f112840",8
"6346b97e37571c30f03b8857625109b0",2
"63471f2dd94c4e4b7584bb3d5a298c2d",3
"63489ebdf13dbcb320a6d24a31d39e02",1
"634afa2bc7556e046703a56d2b25f15f",2
"634b1677c1226d9c68ac70ed7d4298f0",1
"634c60a06ce71717c14bf4d4e2dfe275",3
"634c94381dbf6a12c566fde4cc119f3e",1
"634c9b0a7841a0b3c184f75efd2a34fe",3
"634da19b70b64469e3f791750491732c",2
"634e93b4083fe710128907d10e165c76",3
"634f51eeb036b38782c1636122895aa6",1
"63507f0671658d9e5ee42c137397c536",5
"63511f16b84afd23f6f0badcee14824b",3
"63542acb0c0b770d535881ef8406e35b",1
"63559f510e6300331ff959003661ca69",2
"635aa80babcd7265c3f6bf35e8444bc6",5
"635caf581c439e95acc788e0bfc01509",12
"635e4a62f8528f3cdab247bd4d236f4e",7
"63602bf443401ac6248491593869d392",1
"636158985e3e47ab307eb28ce6a5b5e6",1
"63615be321a74109d9e54296039aafd0",2
"6362b8536233d494079d115097b94868",2
"6362e001a55ce5da3676b74295ed9886",2
"6367cc63ddca8fc9d03bbb80fc48b431",1
"63685733b63ae6c6188203ee2232696b",1
"63691da05ef05f306e3036eaa3ff3ce2",1
"636973b9fc1b68eed63fff5f9a4b188b",1
"6369e00796ad5379c71a933795217593",1
"636bba160f26affa226713ec8a93c571",8
"636cb587fb99fefc310d9944ed0baee8",2
"636ce57ae5fee08037f0892ee4d6d0c7",1
"636e5a2915459faeeab17ebafdb736ef",1
"6370c655679575cc03afe7cbe0427d7a",2
"637162f2b202b76e8e61003d711132e9",2
"6372a4ba690d41601b45a15c4cf09bb7",2
"6373ae930c450ea4147367452a03339d",2
"6373ecce093f916ce931a4ea2bfcfc6f",1
"63746e008cbdfd2b6c64db6f5dcf528f",1
"6378bbefa4b2aced9f9eb9ac1729f9f2",6
"6378bf4ba5d5f75d3b8ee9553d7f1b79",4
"6379987a44eb1f04b1eedf169b82967f",5
"637a2632df361c09968a4f966bdf91d9",4
"637d9cfaee02649f97333139bf493cf4",5
"637ee514c21510fe16388b11fbb90597",2
"63827000af721a4d88f9cbe46df0c9b1",1
"6384d48a101beda0aaeefb650b7cb6d9",2
"638566ca9c76541f522c246b7100221b",4
"638587711df4aef1785b42176304c8ff",13
"6386dfdea85c240fdffc3334e64b7b8e",7
"638851ed0516907cc1e372e40cff340e",3
"63886c0a7b6fdf977309812e767ca9c5",1
"63895eb93be8f4fed153a829d9677f42",1
"638ab6c9f21acb26a6f6aac297c8a536",1
"638adb3ee3a68db08b2bd7e3c8e4cd6b",4
"638b343eb0e7a4b3617eb93209ad4138",1
"638c75164fcb89b5779f310e852defe0",2
"638dbcce089320d58d386f02d9ac46b3",5
"638e6a81c29f83c00fcd2b73adca5edc",7
"638fe92202173bb713d3aa2f5bf5d1c5",5
"63919da1968dd92b4ad23fed351014a6",1
"6391f92233838a6ae90eddefc06f28c3",1
"639215a19a4f2079c794853e0bc908c6",1
"6395ee9bda85442d26566865977e0b82",1
"639616f8a680b0bbbed1a936b121f92f",1
"6398055365b8b4dfc9672d85662f620c",5
"639ce1c27bd7b4920b5bd41107f7ee5a",2
"639dc0c58a8b527c329de626aa6cdca4",4
"639e748b3bdf282453e31184856a347c",1
"63a03c153c49751fc4b7b99a59796036",3
"63a59c83373868fbd0c3b05ae8fc968a",2
"63a616874830af49682efdce2fdc9fa4",1
"63a6471ca2bcee8aeea2e490bfd83341",3
"63a65ac2916ebb25474e59886ab06aef",1
"63aaad2e5761b6aa371e03a069413009",3
"63ab776179d57475568a50de73a2986f",2
"63abf69c6902345a9bbf0931b9ea1094",13
"63ac8361cf56ab2d8caf7b4771151774",3
"63ad47d011dcb37966dfb08feae8c0f7",1
"63aff1f2a72721057d2e9a5a7f484318",12
"63b0f7858cd4e89082d87ee8f80c5b72",3
"63b1b14bc3ebcc493a5fefe976f3b5c3",5
"63b2f20efcea9f1782bb951ee959480d",1
"63b3ec8d99e46fe4b46e16d5a9ec6df5",3
"63b4665567e30e4e9fe5f03cbd5cbdf2",1
"63b4dcabac026d419639933d390243df",4
"63b6423f564198417975bb529048b8fb",3
"63b6923c4d3f949eac0b3b3e61a07bff",1
"63b825469ebec93eddbb606161163021",1
"63b82b302627c7adf7e44c58aa0ec4cd",3
"63b921f36bf64f790f5e2d597a7384cc",2
"63ba70e3edf50ca55c76601f1fd087e3",1
"63bbc4bfa33492434914ab78e3859e90",1
"63bd656407049bf688f655c513f5f768",2
"63bd9c1b5081d08f8883068f34ee1d50",1
"63c02f0557e785c613fb220594600045",1
"63c0581d799ed4fe7d21ef0647b6ac34",1
"63c06ee4026cbebac9a67af2d10b00ea",1
"63c80c0a4929868f9515bba441b96a61",2
"63cc07fbe7e222d0ea664b0b1dc737f5",2
"63cc55b7ee932db125273911644fdc9e",14
"63cd9cbc48e47a3d247b4308cf45cf1e",2
"63ce2a9b4e6c5f9d68ef3cfe47ed3f53",3
"63ceced61d08ce1dba03e83e0500ab73",2
"63d3c963bf6a52e44a82bf408158fbe4",13
"63d481821b262eb1b20a6d1ebe0ff293",1
"63d5f5d4a14c9054496bd35920530eee",1
"63d6a714ccf8e7fd5a0b591d1c91554f",2
"63d7d4cf1c08760e9ada7f18c53c496a",5
"63d8cbe23eb95a0331737ac33d3882b1",8
"63dc36aa0d866a3b99e13f7891db4d80",2
"63dc886f61070a8c8e5ef15884c35442",1
"63de0b687df330f61897de69d8efc5fb",3
"63de5ceece0b38d52f0338228d4dcef4",1
"63df569c1b610787d67f4da0f2f5d2ea",1
"63e0535bf5120710e8661e41f2e179b2",1
"63e0be0351d34760a3f04a6cdc55f8c9",1
"63e407b6a44b9d68769970ae5014ccb4",8
"63e418614945f65f642f689b75d3b0c5",5
"63e55a49c3398f4a93c212359c164d92",1
"63e899f37bbb073a8b1fa22c1d0b016d",1
"63e91f23e967eea957022adb12a6240c",1
"63ea6f438991ed23350780eb255151cc",3
"63ec292e25441e34dfe919309675efef",1
"63ed16d214bb48f57aa374cb6ea53ecb",5
"63eef61f7aa6dff6869114a1c14c823a",2
"63f0c97cffdcb6f4d1c421732ed8da4c",3
"63f20d396a24620e9f2bf0e5cc733acc",2
"63f21f5ceb246fa57d94a701ecf7b61c",6
"63f3ed8d005bae6d7c1ef2cd6aad30d6",2
"63f45c4128f8e20b0b34a527242e1f10",1
"63f4941ff2e9aa3912d8cf7d68eb3536",2
"63f4c3ddd31bdad6e296ef9dd44d742a",1
"63f51cc6f74f93ddfd26522c959963c5",12
"63f5854bd22a9b681dae34e2e43e04c8",1
"63f74f3a69073ddf9a635d794ee88555",2
"63f7eba205efea2c7b9c7f60c0c3df3c",2
"63f82278f84a1bfaf5d0e61592942a42",3
"63f889f88d087771191f1a1840dcd864",1
"63f89b023307f26d057c801609f504d9",1
"63f988b252b0d1ee58e3c7239da1d6f9",2
"63f9d0e6cbf0b2768cf21ee155a57560",1
"63faa81f8da89b99ffc0745c5e25d430",1
"63fd872d55f6c0d85c35709048342c38",6
"63ff1614e52e66bff4244e0e19fcc5ef",5
"63ff92feaea16f3c06b0486ecabe4ca2",2
"640065eaa0240f7acbcd10cbbfe3e77b",4
"6401b3c03426524ed6ffe271d7b071d8",1
"6402585621785562d5c2c8fb46665a2a",2
"6402f278094db29a552edaac6fc10c94",1
"64048749cf6f8bb1370766359ab5d851",4
"64055b913034091c6412c85a5e7143da",4
"6405c88eecd58982c8f53835a855d1b5",1
"6407a527a2b0d8f6c742f3b3b371e8f2",1
"64091a6481052f7af7e2504e76ef0a9a",2
"640a10b5138d6c2ac9bd22868d37e25c",2
"640bd17b62d8e894b20487a5c4c0d02e",1
"640c1049c47577062cdcf9618b50a9cf",1
"640c1a7093d55d00818065e87d85495a",1
"640d3f44f5693458b224f85eebacb1d3",13
"640dde421b776bffb8105fa2caad5899",1
"640e20fcc7ddb1dc350cf3ee7019537d",1
"6412e7bfd7fdf459022cd5ddba22e5ad",1
"6413f9a384118b1ad2d6bf1de337ecd2",3
"6414c915afd06d8b9cf2d66a60a464ba",1
"64156571442f1c2a404cf60c62a02842",11
"6415cf448fe512bead536f8e9c18e855",1
"6416b2175c31e7c166cc1e3afd5f7c20",1
"6417ef56e5954ffe965d12c99400cd4a",3
"6418039add62066c442ac35c5a5a58cd",3
"64183606fc8549f53b1bf5a80c2c2841",6
"6418b516e9c0fc8e5c16dbc3010c3c37",3
"6419b8632e9043c520b34a6a20ea4bdc",5
"641b6f1454530346c2eb5b3012131816",2
"641c5799ebc901e777120acea22d25c3",6
"641e8e4af152d748f72f18988a11979f",3
"641f33486e2ff872358d1371114aab41",2
"6422af170de208d3199e686630490a70",1
"64233d13290572422b91539fe2192c60",11
"64233f9fc383df5437eb2350d42df781",3
"6423f2de7534a2799bee4bc7099c870e",4
"642732465d27b05a68258f1547678dca",2
"642a5ca73490351afb35e1bc34114c8c",1
"642e702bac5e9d4b8e3e3cd192cfa3cd",2
"64321ec52a617d93e5098d86dbd1892b",3
"6433debd82517392f57b520d29b184f1",1
"64356f6d29a56b33f3f9035ec7c618c3",5
"64357be271cfb78225d51afb95701bde",2
"6436151a83f9c2d56cea3b5345a69e74",3
"6437000b6056d4778c16919111ddf3db",1
"6437f2a15899aab4e0cbc85d214aa13d",4
